genid,id,name,cpu,mem,memperc,netin,netout,blockin,blockout,image,detuser,ip,date
87b492b1-2de2-4ab2-bd76-645ac412f85e,ec57bac4e511,ecstatic_ride,0.07,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:05:26
cbf8f46c-92dc-4051-a827-b21b2edb9170,5e1d18f2d053,objective_black,0.78,6.28097e+08,1.88,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:05:26
d7d6a878-d8b9-48bd-9082-71aa9d9efbc1,db2514bd2f7c,pensive_kapitsa,0.13,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:05:26
66973e99-91aa-425a-87b3-c730f05b5b10,1c2e250005e4,pensive_nobel,0.02,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:05:26
45bb21a7-7647-4da6-b2b1-869b4bbbc4d5,f9e7b2212f7d,dazzling_maxwell,0.15,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:05:26
ac735ad9-2dce-47ce-bf2a-79ac9225cd83,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:05:28
d65cbb5c-c871-484b-818b-ed8015ead796,23093d2fe9c7,frosty_lovelace,2.46,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:05:28
e670e52b-3684-49c5-9374-bb0ce7bd98d9,009b31303ad0,brave_dhawan,469.24,1.15964e+11,86.05,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:06:14
5afefbc0-8652-4b2b-9b47-84ea60b6b285,81748903fe57,funny_ishizaka,0.25,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:06:14
89e727d0-b99c-4dda-ad25-fcbe3c4a7909,855999a48d19,intelligent_napier,0.61,3.51273e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:06:14
52d00edd-3648-45ba-9f5f-90916181c309,8dcd67312969,nifty_rosalind,2.06,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:06:17
ead9f230-ff09-49ea-b800-b475a4924709,ec57bac4e511,ecstatic_ride,0.12,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:06:29
230b4e4c-aa6f-43ab-bd7d-38e4451df2fa,5e1d18f2d053,objective_black,0.93,6.28097e+08,1.88,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:06:29
5978459c-51fb-418b-b98f-cfeabdcca90b,db2514bd2f7c,pensive_kapitsa,0.28,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:06:29
87c5b912-0690-46f3-b720-d49081eb20e6,1c2e250005e4,pensive_nobel,0.02,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:06:29
68fd500c-f62f-448e-9e67-8f109cbf9ae7,f9e7b2212f7d,dazzling_maxwell,0.28,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:06:29
b20b8697-ed0e-4535-bca8-acfa9b81a90a,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:06:31
777934a1-cb8c-4de3-9e39-247e0d12835e,23093d2fe9c7,frosty_lovelace,2.46,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:06:31
dc512b4f-4bd0-4a89-97af-656682eeb0d9,009b31303ad0,brave_dhawan,482.16,1.15964e+11,86.11,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:07:17
ab7a0263-f2f8-4010-aa35-81648c646d18,81748903fe57,funny_ishizaka,0.05,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:07:17
b835d0ba-9eb5-46cc-b404-5510e49fb27c,855999a48d19,intelligent_napier,0.73,3.51273e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:07:17
67511635-ea8b-4977-96c9-a9ba9c6edee3,8dcd67312969,nifty_rosalind,1.83,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:07:20
9f5f888c-663e-4934-b5ca-8cb44bda1cce,ec57bac4e511,ecstatic_ride,0.02,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:07:32
ad1d3412-b946-4927-be3f-56e9cf9cad07,5e1d18f2d053,objective_black,0.83,6.28097e+08,1.88,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:07:32
1e2dc3a6-1a58-4844-bc0b-9d9d4de39837,db2514bd2f7c,pensive_kapitsa,0.13,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:07:32
f1197b41-8405-4d1a-b363-89f3c9578f74,1c2e250005e4,pensive_nobel,0.01,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:07:32
250fcce4-435a-41c7-91e0-efc54f4b7d68,f9e7b2212f7d,dazzling_maxwell,0.07,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:07:32
2a71881a-7835-4ca8-8673-1fd4f72ecee3,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:07:34
63de2ce7-78f3-4b26-b0a4-3aa519488e2a,23093d2fe9c7,frosty_lovelace,2.49,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:07:34
6f65281b-766b-43f7-9227-1b4b25a02e8a,009b31303ad0,brave_dhawan,434.17,1.15964e+11,86.18,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:08:20
eeaa2b12-1b5e-43a7-b1c4-07955780d35d,81748903fe57,funny_ishizaka,0.05,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:08:20
4d9fb738-ba57-49d7-add0-ed037407ffe1,855999a48d19,intelligent_napier,0.62,3.50224e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:08:20
9c537acb-cc46-4b0d-b121-454e58564222,8dcd67312969,nifty_rosalind,1.73,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:08:22
16c11cb6-2673-450f-8ba0-d8a8b4602e15,ec57bac4e511,ecstatic_ride,0.12,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:08:35
101ca98f-74ba-4b4f-97d1-af3fa194a60c,5e1d18f2d053,objective_black,0.77,6.28097e+08,1.88,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:08:35
8d3ed2de-6758-48ec-ae9a-193ceb9dcbec,db2514bd2f7c,pensive_kapitsa,0.29,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:08:35
3dc58208-d0a2-4a06-ac81-12670ceb6708,1c2e250005e4,pensive_nobel,0.02,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:08:35
4aaf676b-3125-4a9d-9895-ed1639445583,f9e7b2212f7d,dazzling_maxwell,0.31,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:08:35
80693e89-efbb-4fef-a087-ede2239998e3,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:08:37
44c46c51-be82-44fe-a1ae-3432b4446d81,23093d2fe9c7,frosty_lovelace,2.52,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:08:37
30eb6816-3d71-45da-bb93-4954097d0c0d,009b31303ad0,brave_dhawan,463.74,1.1489e+11,86.02,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:09:23
306f3e3f-afb8-4d30-96b7-c164b88261d4,81748903fe57,funny_ishizaka,0.11,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:09:23
1c1d3578-648b-430b-b9b9-91f7fdafb1d9,855999a48d19,intelligent_napier,0.72,3.51273e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:09:23
c2f9fe12-09bc-4c98-8508-dd6ef95992ac,8dcd67312969,nifty_rosalind,1.88,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:09:25
4ed9294e-0bce-47d4-923a-f08e81822283,ec57bac4e511,ecstatic_ride,0.02,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:09:38
fa013da8-6897-4c0b-9aec-0573165c7d7c,5e1d18f2d053,objective_black,3.16,6.28097e+08,1.87,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:09:38
8e243fc1-760f-490c-9bdc-e56774f8e540,db2514bd2f7c,pensive_kapitsa,0.19,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:09:38
ddeadb06-08e4-43f6-bf5f-2fa6d7e47e6e,1c2e250005e4,pensive_nobel,0.02,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:09:38
c9fc8386-754b-41d7-ac62-324810b52878,f9e7b2212f7d,dazzling_maxwell,0.12,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:09:38
993aca1b-8b30-4a9e-bf9c-380177efd440,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:09:40
bc7bb9ad-9ff5-41e0-ae18-e460672ba2c1,23093d2fe9c7,frosty_lovelace,2.48,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:09:40
a8e0b668-f311-4a5b-9485-0d2dd7a9db53,009b31303ad0,brave_dhawan,455.99,1.15964e+11,86.13,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:10:26
dc755581-32bf-4e8c-903f-7965ff565872,81748903fe57,funny_ishizaka,0.12,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:10:26
31cb3509-7004-4f28-99ef-94fba0f7ad06,855999a48d19,intelligent_napier,0.63,3.50224e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:10:26
bdabe669-d5b1-4fca-9091-4bc6ac915cd9,8dcd67312969,nifty_rosalind,1.68,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:10:28
c2e7f94c-da25-4973-a6ef-cfd3108919f4,ec57bac4e511,ecstatic_ride,0.12,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:10:41
2caa00dc-74a0-4cf8-b1a0-9d82319ba752,5e1d18f2d053,objective_black,0.91,6.29146e+08,1.88,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:10:41
d93c0a2d-58d0-49df-91d0-2149527e7d03,db2514bd2f7c,pensive_kapitsa,0.24,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:10:41
40134328-8af4-46df-9816-4e11d9faa2e2,1c2e250005e4,pensive_nobel,0.02,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:10:41
74367f6b-cb63-4d57-985d-aac14d37dcbb,f9e7b2212f7d,dazzling_maxwell,0.24,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:10:41
93152520-3a70-4c3a-9f61-93a9dd02a29f,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:10:43
a8816f7c-45bc-40d2-8eea-912182556ef7,23093d2fe9c7,frosty_lovelace,2.51,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:10:43
708cedeb-8c72-4840-9f2d-46c064c014a5,009b31303ad0,brave_dhawan,463.29,1.15964e+11,86.16,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:11:29
16f3ff99-5c6f-4392-9d24-7a01ec4c0f4d,81748903fe57,funny_ishizaka,0.13,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:11:29
86f787b6-36a8-4cbe-b95a-225f56f79c74,855999a48d19,intelligent_napier,0.66,3.50224e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:11:29
e538acdb-2d0e-4f53-a0de-f2aa34f99426,8dcd67312969,nifty_rosalind,1.71,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:11:31
1575d6c4-e315-4ef9-a2b3-f04acece20e4,ec57bac4e511,ecstatic_ride,0.06,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:11:44
569c07fb-f44e-4587-ae45-f840088701cd,5e1d18f2d053,objective_black,0.81,6.28097e+08,1.87,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:11:44
a8547cf4-e007-4323-8577-7352fcdfd37f,db2514bd2f7c,pensive_kapitsa,0.24,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:11:44
86358c63-d54c-4b72-8fe7-5c32e6f51a4d,1c2e250005e4,pensive_nobel,0.01,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:11:44
47850fff-bbfc-464d-aaa8-c69019b1e2a6,f9e7b2212f7d,dazzling_maxwell,0.19,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:11:44
5c5a83aa-391a-46a5-a209-b745de1f6f7a,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:11:45
5a9dbfe0-fa7f-4f22-90fe-d133d71c1dc9,23093d2fe9c7,frosty_lovelace,2.5,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:11:45
3bbee119-8df6-4dc5-8ca4-aee385b5e639,009b31303ad0,brave_dhawan,475.94,1.1489e+11,85.94,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:12:32
20c7870c-72b1-425d-b2fc-dadd4bf328c9,81748903fe57,funny_ishizaka,0.15,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:12:32
2608867e-6f2d-4250-9899-44e00b2b4f06,855999a48d19,intelligent_napier,0.62,3.51273e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:12:32
8f7cfc2a-d34f-41e8-b96d-5a9eb66765b9,8dcd67312969,nifty_rosalind,1.76,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:12:33
e52fa799-a240-4f85-9924-a8a59f01bf4c,ec57bac4e511,ecstatic_ride,0.07,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:12:47
f0e56d34-e07f-401e-8a9d-b7ecdcc1380b,5e1d18f2d053,objective_black,0.91,6.29146e+08,1.88,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:12:47
83221ec8-6da4-40ef-bb6d-389186f3a361,db2514bd2f7c,pensive_kapitsa,0.19,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:12:47
1021b31d-6b43-4856-a09a-8d260a63e9e1,1c2e250005e4,pensive_nobel,0.01,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:12:47
9d0a25e0-8433-4cd1-a6fc-06a85a2d0d91,f9e7b2212f7d,dazzling_maxwell,0.2,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:12:47
e10444e9-8792-471f-b873-f7eb74ee7e0b,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:12:48
6b7f7e8e-3345-47ef-a7e2-15e777714ec9,23093d2fe9c7,frosty_lovelace,2.51,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:12:48
7bc1a4a3-3017-4882-8df4-4b26d4d89d51,009b31303ad0,brave_dhawan,486.27,1.1489e+11,85.99,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:13:35
73547036-b2af-4c87-8410-d1f74fafda39,81748903fe57,funny_ishizaka,0.15,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:13:35
abc97536-868b-473a-b2eb-ed81943a5871,855999a48d19,intelligent_napier,0.71,3.51273e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:13:35
b58879be-42c6-4f5e-8660-6bd03c4c164b,8dcd67312969,nifty_rosalind,1.41,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:13:36
81b537f3-a9ec-4879-b980-41f9f8e5d42f,ec57bac4e511,ecstatic_ride,0.07,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:13:50
031b082b-6a63-47b0-b012-977ffcccb19b,5e1d18f2d053,objective_black,0.98,6.28097e+08,1.87,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:13:50
da502fef-613e-4be1-9109-b77f6b908b74,db2514bd2f7c,pensive_kapitsa,0.35,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:13:50
764b96e1-6b60-4352-921f-4a6c68282500,1c2e250005e4,pensive_nobel,0.02,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:13:50
1877bb47-dd0e-425d-b37a-22cb601b5c23,f9e7b2212f7d,dazzling_maxwell,0.2,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:13:50
f032be92-ba22-4280-a608-a5a10a262c64,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:13:51
